seq	wall	pid	ep	final_branch	reason	is_clean	gsucc	ret	steps
400	1783830858.269934	1218	6	RCCA	success	1	1	4.8077	413
401	1783830858.269934	122	28	RCCA	max_steps	1	0	-1.2179	600
402	1783831053.916437	578	26	RCCA	success	1	1	4.5437	96
403	1783831093.158004	1350	1	RCCA	success	1	1	4.4571	90
404	1783831178.422618	122	29	RCCA	success	1	1	4.2312	316
405	1783831208.145442	160	27	RCCA	success	1	1	4.8386	341
406	1783831308.306515	198	28	RVA	max_steps	0	0	-3.9911	600
407	1783831309.757341	1218	7	bridge	max_steps	0	0	-2.5637	600
408	1783831320.313972	540	27	RVA	max_steps	0	0	-4.9085	600
409	1783831325.050612	616	27	RCCA	max_steps	1	0	-4.1537	600
410	1783831325.695180	312	26	RVA	max_steps	0	0	-5.2476	600
411	1783831331.022283	1134	6	RCCA	max_steps	1	0	-4.6337	600
412	1783831334.552583	464	27	RCCA	max_steps	1	0	-1.7045	600
413	1783831334.810905	1176	9	other	max_steps	0	0	-12.0195	600
414	1783831334.986360	73	24	RCCA	max_steps	1	0	-2.0863	600
415	1783831336.140234	274	26	RCCA	max_steps	1	0	-1.3149	600
416	1783831338.466810	578	27	RCCA	max_steps	1	0	-1.6610	600
417	1783831347.674838	236	26	RVA	max_steps	0	0	-8.9948	600
418	1783831357.137499	1260	8	RCCA	success	1	1	5.1288	585
419	1783831369.486484	1350	2	RCCA	max_steps	1	0	-2.4132	600
420	1783831437.949347	198	29	RCCA	success	1	1	4.5865	259
421	1783831485.673384	122	30	RVA	max_steps	0	0	-6.3515	600
422	1783831489.209717	1260	9	RCCA	success	1	1	4.8697	234
423	1783831528.873987	160	28	RVA	max_steps	0	0	-3.7234	600
424	1783831577.812576	540	28	RCCA	success	1	1	5.1950	489
425	1783831595.981189	1218	8	RCCA	max_steps	1	0	-3.8311	600
426	1783831610.953861	578	28	RCCA	max_steps	1	0	-3.4805	600
427	1783831621.664913	464	28	bridge	max_steps	0	0	-5.8477	600
428	1783831624.192680	312	27	RCCA	max_steps	1	0	-3.0500	600
429	1783831624.926232	1134	7	bridge	max_steps	0	0	-6.1512	600
430	1783831639.831226	73	25	RVA	max_steps	0	0	-2.7624	600
431	1783831642.042282	274	27	RVA	max_steps	0	0	-5.8269	600
432	1783831650.399302	236	27	LCCA	max_steps	0	0	-5.0489	600
433	1783831650.844183	1176	10	RCCA	max_steps	1	0	-5.4124	600
434	1783831668.931137	616	28	RCCA	max_steps	1	0	-1.0641	600
435	1783831682.492345	1350	3	RCCA	max_steps	1	0	-1.5242	600
436	1783831730.969491	198	30	RCCA	max_steps	1	0	-3.2915	600
437	1783831803.024683	1260	10	RCCA	max_steps	1	0	-1.9804	600
438	1783831883.601969	540	29	RCCA	max_steps	1	0	-5.2150	600
439	1783831906.550560	578	29	RVA	max_steps	0	0	-3.7220	600
440	1783831918.010296	1218	9	RCCA	max_steps	1	0	-1.2289	600
441	1783831925.705075	464	29	RVA	max_steps	0	0	-6.4090	600
442	1783831929.725413	1134	8	other	max_steps	0	0	-9.5512	600
443	1783831949.813112	236	28	bridge	max_steps	0	0	-4.4300	600
444	1783831951.923783	274	28	RCCA	max_steps	1	0	-1.9586	600
445	1783831965.885309	73	26	RVA	max_steps	0	0	-6.7643	600
446	1783831968.560561	616	29	RVA	max_steps	0	0	-5.8196	600
447	1783831970.893296	1350	4	bridge	max_steps	0	0	-6.1838	600
448	1783831978.358856	1176	11	RCCA	max_steps	1	0	-1.6841	600
449	1783832013.120478	1176	12	RCCA	success	1	1	4.5994	72
450	1783832031.294520	160	29	RCCA	max_steps	0	0	-2.8851	600
451	1783832052.485887	198	31	RCCA	max_steps	1	0	-2.1129	600
452	1783832094.068638	312	28	RCCA	max_steps	0	0	-3.4818	600
453	1783832096.688695	1134	9	RCCA	success	1	1	4.0547	320
454	1783832110.898481	1260	11	RCCA	max_steps	1	0	-4.0047	600
455	1783832128.589611	1218	10	RCCA	success	1	1	4.9211	378
456	1783832159.033895	122	31	RCCA	max_steps	1	0	-0.8876	600
457	1783832219.458918	578	30	RVA	max_steps	0	0	-3.1187	600
458	1783832225.733083	464	30	RVA	max_steps	0	0	-10.3100	600
459	1783832230.934361	540	30	RCCA	max_steps	1	0	-1.5616	600
460	1783832234.713112	122	32	RCCA	success	0	1	3.0446	158
461	1783832271.302145	616	30	RVA	max_steps	0	0	-6.9720	600
462	1783832288.753314	236	29	LCCA	max_steps	0	0	-6.5654	600
463	1783832295.142682	274	29	RCCA	max_steps	1	0	-1.6738	600
464	1783832302.714114	1350	5	other	max_steps	0	0	-13.8777	600
465	1783832320.722723	1176	13	RCCA	max_steps	1	0	-2.1598	600
466	1783832351.320571	198	32	RCCA	max_steps	1	0	-4.1110	600
467	1783832364.472502	160	30	other	max_steps	0	0	-4.8492	600
468	1783832382.928962	312	29	RVA	max_steps	0	0	-4.1690	600
469	1783832415.749172	1260	12	RCCA	max_steps	1	0	-1.0097	600
470	1783832425.395726	73	27	RCCA	max_steps	1	0	-1.1112	600
471	1783832436.028574	1176	14	RCCA	success	1	1	4.5234	233
472	1783832438.820913	1218	11	RCCA	max_steps	1	0	-2.1691	600
473	1783832493.418389	1218	12	RCCA	success	1	1	4.6300	125
474	1783832502.579141	1134	10	RVA	max_steps	0	0	-6.0705	600
475	1783832539.663971	578	31	RVA	max_steps	0	0	-10.6859	600
476	1783832560.410021	1260	13	RCCA	success	0	1	1.4482	316
477	1783832569.595260	122	33	RCCA	max_steps	1	0	-1.4586	600
478	1783832578.413165	236	30	bridge	max_steps	0	0	-5.3596	600
479	1783832580.122084	540	31	RCCA	max_steps	1	0	-1.7091	600
480	1783832600.093462	464	31	other	max_steps	0	0	-22.0562	600
481	1783832604.267215	616	31	RCCA	max_steps	0	0	-2.8252	600
482	1783832628.776213	274	30	RCCA	max_steps	1	0	-1.7040	600
483	1783832649.666875	198	33	RCCA	max_steps	1	0	-2.5889	600
484	1783832659.138443	1350	6	RCCA	max_steps	1	0	-1.6069	600
485	1783832680.501160	73	28	RCCA	success	1	1	4.8206	453
486	1783832692.257105	578	32	RCCA	success	1	1	4.6462	337
487	1783832694.639838	160	31	RVA	max_steps	0	0	-10.6467	600
488	1783833149.889075	160	1	RCCA	success	1	1	4.5945	185
489	1783833224.146955	464	1	RCCA	success	1	1	4.0434	363
490	1783833274.634950	616	1	RCCA	max_steps	0	0	-5.0227	600
491	1783833280.338756	1260	1	RCCA	max_steps	0	0	-5.1118	600
492	1783833290.060991	1350	1	RCCA	max_steps	0	0	-4.3803	600
493	1783833295.210899	122	1	RCCA	max_steps	0	0	-4.3520	600
494	1783833298.009872	312	1	RCCA	max_steps	1	0	-3.7144	600
495	1783833302.497047	1427	1	RCCA	max_steps	1	0	-3.2768	600
496	1783833303.527784	1469	1	RCCA	max_steps	1	0	-2.7927	600
497	1783833304.988229	1134	1	RCCA	max_steps	0	0	-4.2417	600
498	1783833305.558006	236	1	RCCA	max_steps	0	0	-4.2759	600
499	1783833325.953861	578	1	RCCA	max_steps	1	0	-2.7927	600
500	1783833330.000721	73	1	RCCA	max_steps	0	0	-4.9108	600
501	1783833340.176181	274	1	RCCA	max_steps	1	0	-2.5208	600
502	1783833344.918005	198	1	RVA	max_steps	0	0	-2.5328	600
503	1783833347.134653	1218	1	RCCA	max_steps	1	0	-2.0635	600
504	1783833397.043184	160	2	RCCA	max_steps	1	0	-2.8050	600
505	1783833474.350372	464	2	RVA	max_steps	0	0	-4.0946	600
506	1783833500.784610	616	2	RCCA	max_steps	1	0	-3.4879	600
507	1783833538.896612	1260	2	RCCA	max_steps	1	0	-1.9420	600
508	1783833539.223786	1350	2	RCCA	max_steps	1	0	-3.2220	600
509	1783833543.585027	1469	2	RCCA	max_steps	1	0	-2.1722	600
510	1783833547.445913	1427	2	RVA	max_steps	0	0	-5.2867	600
511	1783833551.387979	236	2	RCCA	max_steps	1	0	-2.7039	600
512	1783833553.168322	312	2	RCCA	max_steps	1	0	-2.3081	600
513	1783833553.504946	1134	2	RCCA	max_steps	1	0	-2.3158	600
514	1783833557.346627	122	2	bridge	max_steps	0	0	-8.3632	600
515	1783833571.217722	274	2	RCCA	max_steps	1	0	-2.9793	600
516	1783833581.660300	578	2	RVA	max_steps	0	0	-10.9405	600
517	1783833596.787801	1218	2	RCCA	max_steps	1	0	-3.0035	600
518	1783833604.885007	198	2	RCCA	max_steps	1	0	-2.0751	600
519	1783833614.386350	73	2	RCCA	max_steps	1	0	-1.6490	600
520	1783833661.790306	160	3	RCCA	max_steps	1	0	-3.2827	600
521	1783833713.518800	464	3	RCCA	max_steps	1	0	-2.7312	600
522	1783833749.482451	616	3	RCCA	max_steps	1	0	-2.2387	600
523	1783833763.199011	1260	3	RCCA	max_steps	0	0	-4.5442	600
524	1783833765.395291	1469	3	RCCA	max_steps	0	0	-4.5262	600
525	1783833765.666157	1427	3	RCCA	max_steps	1	0	-3.2931	600
526	1783833775.637943	1350	3	RVA	max_steps	0	0	-4.7067	600
527	1783833783.589736	1134	3	RVA	max_steps	0	0	-4.6860	600
528	1783833785.009959	578	3	RCCA	success	1	1	3.6919	513
529	1783833785.801182	312	3	RCCA	max_steps	1	0	-3.5128	600
530	1783833792.920024	236	3	RCCA	max_steps	1	0	-2.4723	600
531	1783833796.814904	122	3	RCCA	max_steps	1	0	-3.4461	600
532	1783833807.737760	274	3	bridge	max_steps	0	0	-4.5570	600
533	1783833826.034031	198	3	RCCA	max_steps	0	0	-5.8153	600
534	1783833829.810347	1218	3	RCCA	max_steps	0	0	-4.5191	600
535	1783833865.207728	1134	4	RCCA	success	1	1	4.2210	199
536	1783833870.463852	73	3	RVA	max_steps	0	0	-3.4345	600
537	1783833897.492230	160	4	RCCA	max_steps	0	0	-4.5750	600
538	1783833952.548676	464	4	RCCA	max_steps	1	0	-3.0055	600
539	1783833986.783950	1427	4	RCCA	max_steps	1	0	-3.6828	600
540	1783833991.014993	616	4	RVA	max_steps	0	0	-4.4439	600
541	1783833996.689625	1260	4	RCCA	max_steps	0	0	-4.5761	600
542	1783834014.818503	1469	4	RCCA	max_steps	1	0	-2.8339	600
543	1783834021.004987	1350	4	RCCA	success	1	1	3.9618	562
544	1783834028.809021	236	4	RCCA	max_steps	1	0	-2.7393	600
545	1783834031.427205	578	4	RCCA	max_steps	1	0	-5.7354	600
546	1783834044.886029	312	4	RCCA	max_steps	1	0	-2.7114	600
547	1783834045.795867	122	4	RCCA	max_steps	1	0	-2.8145	600
548	1783834054.380064	274	4	RVA	max_steps	0	0	-4.2890	600
549	1783834063.415113	1218	4	RCCA	max_steps	0	0	-4.5184	600
550	1783834075.969299	198	4	RCCA	max_steps	1	0	-2.5740	600
551	1783834112.590805	1134	5	RCCA	max_steps	1	0	-2.8011	600
552	1783834116.211600	73	4	RCCA	max_steps	0	0	-4.3777	600
553	1783834164.298459	160	5	RCCA	max_steps	1	0	-2.4232	600
554	1783834171.975193	464	5	RCCA	max_steps	0	0	-4.6139	600
555	1783834213.591688	616	5	RCCA	max_steps	0	0	-4.2936	600
556	1783834217.357860	1427	5	RCCA	success	1	1	5.0776	471
557	1783834232.593787	1260	5	RCCA	max_steps	0	0	-4.1011	600
558	1783834260.473503	1350	5	RCCA	max_steps	0	0	-5.4336	600
559	1783834277.605571	236	5	RVA	max_steps	0	0	-4.2114	600
560	1783834280.617669	1469	5	RVA	max_steps	0	0	-2.5770	600
561	1783834281.004953	578	5	RCCA	max_steps	1	0	-2.6309	600
562	1783834285.163770	122	5	RVA	max_steps	0	0	-4.3993	600
563	1783834293.426140	274	5	RCCA	max_steps	1	0	-2.8643	600
564	1783834303.040098	1218	5	RVA	max_steps	0	0	-4.4345	600
565	1783834323.456665	312	5	RVA	max_steps	0	0	-11.5538	600
566	1783834326.728154	198	5	RVA	max_steps	0	0	-4.4499	600
567	1783834367.740707	73	5	RCCA	max_steps	1	0	-2.9682	600
568	1783834503.633170	122	6	RCCA	max_steps	0	0	-2.0946	600
569	1783834508.235786	73	6	RCCA	max_steps	1	0	-2.9133	600
570	1783834588.866523	1260	14	RCCA	max_steps	1	0	-1.6692	600
571	1783834588.866523	160	32	RCCA	success	1	1	4.7844	254
572	1783834588.866523	1350	7	RVA	max_steps	0	0	-5.2161	600
573	1783834588.866523	1134	11	RCCA	max_steps	1	0	-1.9457	600
574	1783834588.866523	1218	13	RCCA	max_steps	1	0	-3.1056	600
575	1783834588.866523	198	34	RCCA	success	0	1	3.2346	363
576	1783834588.866523	122	34	RCCA	max_steps	1	0	-2.1313	600
577	1783834588.866523	73	29	RCCA	success	1	1	4.8006	268
578	1783834588.866523	236	31	RVA	max_steps	0	0	-5.8439	600
579	1783834588.866523	464	32	RCCA	max_steps	0	0	-8.1297	600
580	1783834588.866523	274	31	RCCA	max_steps	1	0	-1.7890	600
581	1783834588.866523	312	30	RCCA	max_steps	1	0	-2.0572	600
582	1783834588.866523	578	33	RCCA	success	1	1	4.5017	184
583	1783834588.866523	616	32	RCCA	max_steps	1	0	-1.7169	600
584	1783834672.282371	122	35	RCCA	success	1	1	4.9180	128
585	1783834679.560950	73	30	RCCA	success	1	1	4.8451	119
586	1783834699.026626	1350	8	RCCA	success	1	1	4.2572	173
587	1783834732.152941	616	33	RCCA	success	0	1	3.1210	248
588	1783834739.906800	1260	15	RCCA	success	1	1	4.7120	238
589	1783834793.735963	1427	1	RCCA	success	1	1	5.4431	317
590	1783834830.976563	160	33	RCCA	success	1	1	5.0390	380
591	1783834875.703560	1134	12	RVA	max_steps	0	0	-5.7487	600
592	1783834888.860121	274	32	RCCA	max_steps	1	0	-2.8759	600
593	1783834888.900573	236	32	other	max_steps	0	0	-9.5069	600
594	1783834899.746599	1218	14	RVA	max_steps	0	0	-7.1634	600
595	1783834907.651546	464	33	RCCA	max_steps	1	0	-1.6213	600
596	1783834908.766733	198	35	RCCA	max_steps	1	0	-2.6040	600
597	1783834909.262444	578	34	RVA	max_steps	0	0	-10.6178	600
598	1783834950.392993	312	31	RCCA	max_steps	1	0	-2.3151	600
599	1783834958.958370	122	36	RCCA	max_steps	1	0	-2.0525	600
600	1783834985.756750	198	36	RCCA	success	1	1	4.4175	162
601	1783834986.479700	73	31	RCCA	max_steps	1	0	-2.1665	600
602	1783835034.419588	122	37	RCCA	success	1	1	4.9229	150
603	1783835035.283084	616	34	RCCA	max_steps	1	0	-1.3269	600
604	1783835039.108540	1260	16	RVA	max_steps	0	0	-2.5561	600
605	1783835042.254425	236	33	RCCA	success	1	1	5.1856	274
606	1783835049.938301	312	32	RCCA	success	1	1	4.5832	210
607	1783835058.603723	198	37	RCCA	success	1	1	4.5522	143
608	1783835068.484983	1427	2	RCCA	max_steps	1	0	-1.7411	600
609	1783835068.660109	1350	9	RCCA	max_steps	1	0	-1.0039	600
610	1783835123.538495	1469	1	RCCA	max_steps	0	0	-3.6187	600
611	1783835136.024161	160	34	other	max_steps	0	0	-5.2776	600
612	1783835137.106545	616	35	RCCA	success	1	1	4.2958	242
613	1783835179.303047	1134	13	RCCA	max_steps	1	0	-1.7384	600
614	1783835183.137440	578	35	RCCA	max_steps	1	0	-2.6556	600
615	1783835185.578557	1260	17	RCCA	success	1	1	4.5292	290
616	1783835187.962369	1218	15	RCCA	max_steps	1	0	-3.4621	600
617	1783835190.650100	274	33	bridge	max_steps	0	0	-3.0207	600
618	1783835190.924400	464	34	RCCA	max_steps	1	0	-2.5693	600
619	1783835227.918184	73	32	RCCA	success	1	1	4.5006	480
620	1783835237.965665	1218	16	RCCA	success	1	1	4.5355	99
621	1783835313.713933	122	38	RCCA	max_steps	1	0	-2.3714	600
622	1783835324.255934	236	34	RVA	max_steps	0	0	-7.9336	600
623	1783835367.581587	312	33	RCCA	max_steps	1	0	-1.5076	600
624	1783835375.902719	1469	2	bridge	max_steps	0	0	-5.0431	600
625	1783835377.995955	578	36	RCCA	success	1	1	4.7943	372
626	1783835378.266203	1350	10	RVA	max_steps	0	0	-5.6782	600
627	1783835386.452450	236	35	RCCA	success	0	1	3.8421	117
628	1783835391.649471	1427	3	RVA	max_steps	0	0	-11.7914	600
629	1783835400.826156	198	38	RCCA	max_steps	1	0	-1.4600	600
630	1783835402.143338	464	35	RCCA	success	1	1	4.3945	418
631	1783835411.099488	616	36	RCCA	max_steps	1	0	-2.8081	600
632	1783835421.910756	122	39	RCCA	success	1	1	4.9715	200
633	1783835446.201988	160	35	RCCA	max_steps	1	0	-2.5396	600
634	1783835466.385309	1134	14	RCCA	max_steps	1	0	-3.2089	600
635	1783835494.938375	274	34	RCCA	max_steps	1	0	-2.6501	600
636	1783835500.725873	1260	18	RCCA	max_steps	1	0	-2.1037	600
637	1783835532.759263	73	33	RVA	max_steps	0	0	-11.9429	600
638	1783835546.771305	1218	17	RCCA	max_steps	1	0	-3.1860	600
639	1783835566.326791	73	34	RCCA	success	1	1	4.7261	72
640	1783835581.872841	578	37	RCCA	success	1	1	5.1650	412
641	1783835615.135515	1260	19	RCCA	success	1	1	4.5036	228
642	1783835656.683946	312	34	RCCA	max_steps	1	0	-1.8424	600
643	1783835663.508876	1469	3	RCCA	max_steps	1	0	-2.0355	600
644	1783835673.942081	1260	20	RCCA	success	1	1	5.1165	107
645	1783835678.142884	236	36	RCCA	max_steps	1	0	-4.1120	600
646	1783835705.503804	616	37	RCCA	max_steps	1	0	-2.2038	600
647	1783835728.347832	464	36	RCCA	max_steps	1	0	-1.0833	600
648	1783835742.756528	198	39	RCCA	max_steps	1	0	-1.6691	600
649	1783835770.026235	236	37	RCCA	success	1	1	5.1744	168
650	1783835777.479874	1134	15	RVA	max_steps	0	0	-2.6648	600
651	1783835782.969642	160	36	RCCA	max_steps	1	0	-1.5599	600
652	1783835811.010786	464	37	RCCA	success	0	1	3.2219	175
653	1783835861.292526	73	35	RCCA	max_steps	1	0	-1.8172	600
654	1783835862.027544	1218	18	RCCA	max_steps	1	0	-1.6472	600
655	1783835862.251216	1469	4	RCCA	success	0	1	2.5954	419
656	1783835885.235834	578	38	RCCA	max_steps	1	0	-3.1220	600
657	1783835921.661026	1469	5	RCCA	success	1	1	4.4682	129
658	1783835925.029491	1427	4	RVA	max_steps	0	0	-16.1711	600
659	1783835975.622946	616	38	RCCA	max_steps	1	0	-3.1621	600
660	1783836012.600899	1260	21	RCCA	max_steps	1	0	-1.7135	600
661	1783836021.015741	236	38	bridge	max_steps	0	0	-5.3559	600
662	1783836035.171243	122	40	RCCA	max_steps	1	0	-0.6147	600
663	1783836065.904644	312	35	RVA	max_steps	0	0	-14.4702	600
664	1783836083.971189	160	37	bridge	max_steps	0	0	-4.2056	600
665	1783836091.954766	1134	16	RCCA	max_steps	0	0	-8.6112	600
666	1783836102.073014	464	38	RCCA	max_steps	1	0	-2.4650	600
667	1783836121.846098	198	40	RCCA	max_steps	1	0	-1.3758	600
668	1783836322.653317	274	35	RVA	max_steps	0	0	-14.8290	600
669	1783836322.653317	160	38	RCCA	max_steps	1	0	-2.3768	600
670	1783836322.653317	1469	6	other	max_steps	0	0	-12.7109	600
671	1783836322.653317	73	36	RCCA	max_steps	1	0	-1.6424	600
672	1783836322.653317	616	39	bridge	max_steps	0	0	-2.1838	600
673	1783836322.653317	578	39	RCCA	max_steps	1	0	-2.2820	600
674	1783836322.653317	1427	5	other	max_steps	0	0	-14.5070	600
675	1783836322.653317	122	41	RCCA	max_steps	1	0	-1.4635	600
676	1783836322.653317	236	39	bridge	max_steps	0	0	-4.0806	600
677	1783836322.653317	1260	22	RVA	max_steps	0	0	-4.5758	600
678	1783836322.653317	1218	19	RCCA	max_steps	1	0	-2.4201	600
679	1783836322.653317	312	36	RCCA	max_steps	1	0	-3.7163	600
680	1783836532.642797	73	37	RCCA	success	1	1	4.7314	57
681	1783836576.191571	1619	1	RCCA	success	1	1	4.6636	57
682	1783836613.001389	73	38	RCCA	success	1	1	4.2856	178
683	1783836622.671440	236	40	RCCA	success	1	1	4.9815	214
684	1783836643.958790	1577	1	RCCA	success	1	1	5.4013	190
685	1783836643.958790	73	39	RCCA	success	1	1	4.6225	67
686	1783836667.902933	616	40	RCCA	success	1	1	4.7834	296
687	1783836716.799276	1577	2	RCCA	success	1	1	5.0994	149
688	1783836763.795653	73	40	RCCA	success	1	1	5.0107	235
689	1783836792.715477	1661	1	RCCA	success	0	1	3.5115	413
690	1783836815.950892	160	39	bridge	max_steps	0	0	-2.8956	600
691	1783836818.141394	1535	1	RCCA	success	0	1	4.2085	534
692	1783836822.045376	1661	2	RCCA	success	1	1	4.8930	68
693	1783836823.524213	1427	6	RVA	max_steps	0	0	-12.4942	600
694	1783836826.840731	1260	23	RCCA	max_steps	1	0	-2.7616	600
695	1783836831.535634	312	37	other	max_steps	0	0	-13.4007	600
696	1783836844.351749	1218	20	RCCA	max_steps	1	0	-1.7904	600
697	1783836844.878318	274	36	other	max_steps	0	0	-15.5311	600
698	1783836845.567708	1469	7	RCCA	max_steps	1	0	-1.4085	600
699	1783836877.285189	122	42	RCCA	max_steps	1	0	-1.0918	600
700	1783836911.782207	1619	2	bridge	max_steps	0	0	-2.5569	600
701	1783836937.218616	312	38	RCCA	success	1	1	4.6166	219
702	1783836942.989178	1218	21	RCCA	success	1	1	5.1934	123
703	1783836973.581593	1260	24	RCCA	success	1	1	4.4192	286
704	1783837005.112180	236	41	RCCA	max_steps	1	0	-1.0689	600
705	1783837015.690072	160	40	RCCA	success	0	1	3.0796	345
706	1783837017.004211	1577	3	RCCA	max_steps	1	0	-4.8582	600
707	1783837024.162794	1535	2	RCCA	success	1	1	4.5974	449
708	1783837042.861610	1469	8	RCCA	success	1	1	5.1912	343
709	1783837052.989134	1577	4	RCCA	success	1	1	4.8096	68
710	1783837056.454828	1535	3	RCCA	success	1	1	4.4264	79
711	1783837072.699831	616	41	RVA	max_steps	0	0	-16.2384	600
712	1783837098.992654	1260	25	RCCA	success	0	1	3.3733	203
713	1783837112.601514	236	42	RCCA	success	1	1	4.9369	219
714	1783837126.680538	1577	5	RCCA	success	1	1	5.1657	156
715	1783837131.851743	1427	7	other	max_steps	0	0	-14.0582	600
716	1783837165.485924	1260	26	RCCA	success	1	1	4.4106	148
717	1783837168.304567	274	37	other	max_steps	0	0	-3.7784	600
718	1783837170.727534	122	43	RCCA	success	1	1	4.9580	531
719	1783837194.416418	1260	27	RCCA	success	1	1	4.6312	57
720	1783837204.059242	1469	9	RCCA	success	1	1	5.0616	300
721	1783837229.636815	312	39	bridge	max_steps	0	0	-7.6926	600
722	1783837248.176085	1218	22	RCCA	max_steps	1	0	-1.1484	600
723	1783837265.207014	1661	3	RCCA	max_steps	1	0	-0.8720	600
724	1783837268.765604	1260	28	RCCA	success	1	1	5.0360	139
725	1783837274.249761	1619	3	bridge	max_steps	0	0	-3.3678	600
726	1783837278.348137	1427	8	RCCA	success	1	1	5.1899	262
727	1783837299.848498	578	40	RCCA	max_steps	1	0	-0.9341	600
728	1783837361.504802	160	41	RCCA	max_steps	1	0	-1.4020	600
729	1783837362.977358	73	41	RCCA	max_steps	1	0	-1.7370	600
730	1783837403.313115	236	43	RCCA	max_steps	1	0	-1.5786	600
731	1783837421.331244	1577	6	RVA	max_steps	0	0	-9.1616	600
732	1783837428.732248	1469	10	RCCA	success	1	1	5.2943	375
733	1783837468.474051	578	41	RCCA	success	1	1	4.2261	285
734	1783837511.874402	274	38	RVA	max_steps	0	0	-11.6916	600
735	1783837526.360503	1535	4	RCCA	success	1	1	5.4233	504
736	1783837554.199458	312	40	RVA	max_steps	0	0	-12.0636	600
737	1783837570.935383	1218	23	RCCA	max_steps	1	0	-1.5927	600
738	1783837578.597867	1661	4	bridge	max_steps	0	0	-5.5086	600
739	1783837637.068722	616	42	RCCA	max_steps	1	0	-0.9837	600
740	1783837655.092029	160	42	RVA	max_steps	0	0	-8.7786	600
741	1783837678.498628	122	44	RCCA	max_steps	1	0	-1.1315	600
742	1783837688.837847	1260	29	RVA	max_steps	0	0	-13.6693	600
743	1783837698.836176	1535	5	RCCA	success	0	1	4.4650	315
744	1783837709.535934	1619	4	RCCA	max_steps	1	0	-1.2054	600
745	1783837718.342298	236	44	RVA	max_steps	0	0	-5.8810	600
746	1783837722.994377	1218	24	RCCA	success	1	1	3.3909	318
747	1783837740.540702	1577	7	other	max_steps	0	0	-12.8025	600
748	1783837751.084940	73	42	RCCA	max_steps	0	0	-2.7612	600
749	1783837756.959977	160	43	RCCA	success	1	1	5.0269	197
750	1783837772.688056	1469	11	RCCA	max_steps	1	0	-0.7439	600
751	1783837813.867658	73	43	RCCA	success	0	1	3.7230	130
752	1783837817.640000	1427	9	RVA	max_steps	0	0	-20.0125	600
753	1783837831.870361	274	39	RCCA	max_steps	1	0	-3.6122	600
754	1783837891.442355	1427	10	RCCA	success	1	1	4.8422	153
755	1783837901.981771	160	44	RCCA	success	1	1	2.0982	289
756	1783837946.304766	616	43	RVA	max_steps	0	0	-9.4545	600
757	1783837975.709247	616	44	RCCA	success	1	1	4.6325	57
758	1783838001.306448	122	45	RVA	max_steps	0	0	-12.5295	600
759	1783838018.902979	236	45	RCCA	max_steps	1	0	-1.6221	600
760	1783838020.910743	1260	30	RCCA	max_steps	1	0	-1.2256	600
761	1783838031.304832	274	40	RCCA	success	1	1	4.9861	346
762	1783838073.603765	578	42	RCCA	max_steps	1	0	-1.2139	600
763	1783838111.648602	1469	12	RVA	max_steps	0	0	-13.6480	600
764	1783838307.671029	236	46	RCCA	max_steps	0	0	-6.4921	600
765	1783838307.671029	122	46	RCCA	max_steps	0	0	-2.5636	600
766	1783838307.671029	616	45	other	max_steps	0	0	-18.6424	600
767	1783838307.671029	1619	5	RCCA	max_steps	1	0	-1.9886	600
768	1783838307.671029	1661	5	RCCA	max_steps	1	0	-0.8964	600
769	1783838307.671029	1218	25	trunk	max_steps	0	0	-7.5187	600
770	1783838307.671029	1577	8	RCCA	max_steps	1	0	-0.8458	600
771	1783838307.671029	1260	31	RCCA	max_steps	1	0	-1.3901	600
772	1783838307.671029	1469	13	RCCA	success	0	1	1.8398	291
773	1783838307.671029	73	44	RCCA	max_steps	1	0	-1.0097	600
774	1783838307.671029	1535	6	RCCA	max_steps	1	0	-0.5464	600
775	1783838307.671029	160	45	RCCA	max_steps	1	0	-6.3945	600
776	1783838307.671029	312	41	RCCA	max_steps	1	0	-1.4770	600
777	1783838307.671029	1427	11	RCCA	max_steps	1	0	-1.2195	600
778	1783838379.037473	122	47	RCCA	success	1	1	4.7808	65
779	1783838399.125578	1427	12	RCCA	success	1	1	4.6581	118
780	1783838410.824445	1661	6	RCCA	success	1	1	5.0084	127
781	1783838432.328703	122	48	RCCA	success	1	1	4.5117	90
782	1783838458.497927	1793	1	RCCA	success	0	1	3.1512	134
783	1783838505.416424	236	47	RCCA	success	1	1	4.6009	279
784	1783838568.227922	1793	2	RCCA	success	1	1	3.5178	248
785	1783838593.332635	1535	7	RCCA	success	1	1	5.8825	301
786	1783838637.088874	1260	32	bridge	max_steps	0	0	-3.9334	600
787	1783838644.500713	312	42	RCCA	max_steps	1	0	-3.4465	600
788	1783838671.802284	1260	33	RCCA	success	1	1	4.6828	73
789	1783838680.786957	1535	8	RCCA	success	1	1	5.5729	165
790	1783838686.214774	1218	26	RVA	max_steps	0	0	-5.7278	600
791	1783838699.079066	160	46	RCCA	max_steps	1	0	-1.5276	600
792	1783838722.078951	1427	13	RVA	max_steps	0	0	-6.2953	600
793	1783838725.658345	616	46	RVA	max_steps	0	0	-18.6629	600
794	1783838754.170465	1260	34	RCCA	success	1	1	5.3290	163
795	1783838761.342840	1661	7	RCCA	max_steps	1	0	-1.9734	600
796	1783838763.093203	122	49	RCCA	max_steps	1	0	-1.9504	600
797	1783838781.425104	1751	1	trunk	vessel_end	0	0	-8.2699	600
798	1783838818.947712	122	50	RCCA	success	1	1	4.8482	118
